,Year,Month,Country,Hemisphere,Activity,Type_Norm,Sex,Age,Species,Fatal,YearRange
1756,1991,12,USA,Northern,Diving,Unprovoked,M,25,White Shark,0,1990
1757,1991,11,USA,Northern,Other,Unprovoked,F,41,Tiger Shark,1,1990
1758,1991,11,USA,Northern,Other,Unprovoked,F,0,Tiger Shark,0,1990
1759,1991,11,USA,Northern,Fishing,Unprovoked,M,0,Tiger Shark,1,1990
1760,1991,11,USA,Northern,Fishing,Provoked,M,0,Unidentified,0,1990
1761,1991,11,AUSTRALIA,Southern,Surfing,Unprovoked,M,14,Unidentified,0,1990
1762,1991,10,USA,Northern,Surfing,Unprovoked,M,21,Unidentified,0,1990
1763,1991,10,USA,Northern,Surfing,Unprovoked,M,32,White Shark,0,1990
1764,1991,9,BAHAMAS,Northern,Other,Unprovoked,M,32,Unidentified,1,1990
1765,1991,9,AUSTRALIA,Southern,Diving,Unprovoked,M,19,White Shark,1,1990
1766,1991,8,AUSTRALIA,Southern,Other,Provoked,M,36,Unidentified,0,1990
1767,1991,8,USA,Northern,Swimming,Unprovoked,M,23,Unidentified,0,1990
1768,1991,8,USA,Northern,Other,Unprovoked,F,10,Unidentified,0,1990
1769,1991,7,OTHER,Northern,Boat,Unprovoked,F,40,White Shark,0,1990
1770,1991,7,USA,Northern,Other,Unprovoked,M,39,Unidentified,0,1990
1771,1991,7,USA,Northern,Swimming,Unprovoked,M,42,Blacktip reef Shark,0,1990
1772,1991,7,USA,Northern,Swimming,Unprovoked,M,22,Unidentified,0,1990
1773,1991,7,REUNION,Southern,Surfing,Unprovoked,M,30,Tiger Shark,0,1990
1774,1991,7,USA,Northern,Surfing,Unprovoked,M,32,White Shark,0,1990
1775,1991,7,USA,Northern,Surfing,Unprovoked,M,13,Unidentified,0,1990
1776,1991,6,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,1990
1777,1991,6,USA,Northern,Swimming,Unprovoked,M,31,Nurse Shark,0,1990
1778,1991,6,OTHER,Northern,Swimming,Unprovoked,F,65,Tiger Shark,1,1990
1779,1991,5,USA,Northern,Surfing,Unprovoked,M,23,Unidentified,0,1990
1780,1991,5,SOUTH AFRICA,Southern,Diving,Unprovoked,M,0,White Shark,0,1990
1781,1991,4,USA,Northern,Surfing,Unprovoked,M,22,Unidentified,0,1990
1782,1991,4,USA,Northern,Surfing,Unprovoked,M,0,Unidentified,0,1990
1783,1991,3,AUSTRALIA,Southern,Diving,Unprovoked,M,18,Nurse Shark,0,1990
1784,1991,2,USA,Northern,Surfing,Unprovoked,M,38,White Shark,0,1990
1785,1991,2,SOUTH AFRICA,Southern,Other,Unprovoked,M,20,White Shark,0,1990
1786,1991,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,35,Unidentified,0,1990
1787,1991,1,AUSTRALIA,Southern,Surfing,Unprovoked,M,22,Unidentified,0,1990
1788,1990,11,AUSTRALIA,Southern,Swimming,Unprovoked,M,26,Unidentified,0,1990
1789,1990,11,USA,Northern,Surfing,Unprovoked,F,0,White Shark,0,1990
1790,1990,11,USA,Northern,Surfing,Unprovoked,M,24,Unidentified,0,1990
1791,1990,10,USA,Northern,Surfing,Unprovoked,M,50,Unidentified,0,1990
1792,1990,10,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,1990
1793,1990,10,AUSTRALIA,Southern,Swimming,Unprovoked,M,26,Unidentified,0,1990
1794,1990,10,USA,Northern,Surfing,Unprovoked,M,25,Spinner Shark,0,1990
1795,1990,10,USA,Northern,Surfing,Unprovoked,M,43,Tiger Shark,0,1990
1796,1990,10,USA,Northern,Surfing,Unprovoked,M,19,Unidentified,0,1990
1797,1990,9,SOUTH AFRICA,Southern,Other,Unprovoked,M,26,White Shark,0,1990
1798,1990,9,USA,Northern,Surfing,Unprovoked,M,49,White Shark,0,1990
1799,1990,9,USA,Northern,Other,Unprovoked,M,44,White Shark,0,1990
1800,1990,8,USA,Northern,Surfing,Unprovoked,M,22,White Shark,0,1990
1801,1990,8,USA,Northern,Other,Unprovoked,M,18,Unidentified,0,1990
1802,1990,7,USA,Northern,Other,Unprovoked,F,53,Unidentified,0,1990
1803,1990,6,SOUTH AFRICA,Southern,Surfing,Unprovoked,F,21,White Shark,1,1990
1804,1990,6,BAHAMAS,Northern,Other,Unprovoked,M,38,Unidentified,0,1990
1805,1990,5,AUSTRALIA,Southern,Other,Unprovoked,F,0,Hammerhead Shark,0,1990
1806,1990,5,AUSTRALIA,Southern,Fishing,Unprovoked,M,0,Hammerhead Shark,0,1990
1807,1990,5,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,22,White Shark,0,1990
1808,1990,4,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,23,White Shark,0,1990
1809,1990,4,AUSTRALIA,Southern,Surfing,Unprovoked,M,31,Tiger Shark,0,1990
1810,1990,4,AUSTRALIA,Southern,Surfing,Unprovoked,M,29,Unidentified,0,1990
1811,1990,3,REUNION,Southern,Surfing,Unprovoked,M,0,Bull Shark,0,1990
1812,1990,2,USA,Northern,Diving,Unprovoked,M,0,Unidentified,1,1990
1813,1989,11,AUSTRALIA,Southern,Surfing,Unprovoked,M,32,White Shark,0,1980
1814,1989,11,SOUTH AFRICA,Southern,Diving,Unprovoked,M,29,White Shark,1,1980
1815,1989,11,AUSTRALIA,Southern,Swimming,Unprovoked,M,10,Bronze Whaler Shark,0,1980
1816,1989,10,AUSTRALIA,Southern,Surfing,Unprovoked,M,17,White Shark,0,1980
1817,1989,10,USA,Northern,Surfing,Unprovoked,M,12,Unidentified,0,1980
1818,1989,10,USA,Northern,Diving,Unprovoked,M,49,Unidentified,1,1980
1819,1989,9,SOUTH AFRICA,Southern,Diving,Unprovoked,M,29,White Shark,0,1980
1820,1989,9,USA,Northern,Fishing,Provoked,M,51,Unidentified,0,1980
1821,1989,9,USA,Northern,Diving,Unprovoked,M,38,White Shark,0,1980
1822,1989,9,USA,Northern,Surfing,Unprovoked,M,31,Unidentified,0,1980
1823,1989,9,USA,Northern,Other,Provoked,M,46,Blue Shark,0,1980
1824,1989,8,AUSTRALIA,Southern,Fishing,Provoked,M,30,Nurse Shark,0,1980
1825,1989,8,USA,Northern,Swimming,Unprovoked,M,21,Unidentified,0,1980
1826,1989,8,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,21,White Shark,0,1980
1827,1989,8,AUSTRALIA,Southern,Surfing,Unprovoked,M,17,Bronze Whaler Shark,0,1980
1828,1989,8,AUSTRALIA,Southern,Fishing,Provoked,M,41,White Shark,0,1980
1829,1989,7,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,34,White Shark,0,1980
1830,1989,7,USA,Northern,Surfing,Unprovoked,M,16,Unidentified,0,1980
1831,1989,7,USA,Northern,Other,Unprovoked,F,9,Unidentified,0,1980
1832,1989,6,USA,Northern,Other,Unprovoked,M,45,Tiger Shark,0,1980
1833,1989,6,OTHER,Northern,Surfing,Unprovoked,M,0,White Shark,0,1980
1834,1989,6,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,16,White Shark,0,1980
1835,1989,6,SOUTH AFRICA,Southern,Diving,Unprovoked,M,28,White Shark,0,1980
1836,1989,4,USA,Northern,Swimming,Unprovoked,M,19,Unidentified,0,1980
1837,1989,4,USA,Northern,Surfing,Unprovoked,M,0,White Shark,0,1980
1838,1989,3,AUSTRALIA,Southern,Surfing,Unprovoked,M,27,White Shark,1,1980
1839,1989,2,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,26,Unidentified,0,1980
1840,1989,2,OTHER,Northern,Surfing,Unprovoked,M,47,White Shark,1,1980
1841,1989,1,USA,Northern,Other,Unprovoked,M,24,Unidentified,1,1980
1842,1989,1,USA,Northern,Other,Unprovoked,F,24,White Shark,1,1980
1843,1989,1,USA,Northern,Surfing,Unprovoked,M,10,Hammerhead Shark,0,1980
1844,1989,1,SOUTH AFRICA,Southern,Other,Unprovoked,M,19,Unidentified,0,1980
1845,1989,1,AUSTRALIA,Southern,Surfing,Unprovoked,M,17,Tiger Shark,0,1980
1846,1988,11,AUSTRALIA,Southern,Diving,Unprovoked,M,17,Unidentified,1,1980
1847,1988,11,AUSTRALIA,Southern,Diving,Unprovoked,M,62,Unidentified,1,1980
1848,1988,10,USA,Northern,Surfing,Unprovoked,M,21,White Shark,0,1980
1849,1988,10,AUSTRALIA,Southern,Surfing,Unprovoked,M,38,Unidentified,0,1980
1850,1988,10,USA,Northern,Surfing,Unprovoked,M,15,Unidentified,0,1980
1851,1988,10,USA,Northern,Surfing,Unprovoked,M,30,Unidentified,0,1980
1852,1988,10,USA,Northern,Surfing,Unprovoked,M,23,Unidentified,0,1980
1853,1988,10,AUSTRALIA,Southern,Surfing,Unprovoked,M,15,Unidentified,0,1980
1854,1988,10,USA,Northern,Other,Unprovoked,F,23,Unidentified,0,1980
1855,1988,9,USA,Northern,Surfing,Unprovoked,M,21,Unidentified,0,1980
1856,1988,9,USA,Northern,Other,Unprovoked,F,0,Unidentified,0,1980
1857,1988,9,USA,Northern,Other,Unprovoked,M,38,Bull Shark,1,1980
1858,1988,8,USA,Northern,Surfing,Unprovoked,M,27,White Shark,0,1980
1859,1988,7,USA,Northern,Swimming,Unprovoked,F,15,Unidentified,0,1980
1860,1988,7,USA,Northern,Surfing,Unprovoked,M,37,Unidentified,0,1980
1861,1988,6,SOUTH AFRICA,Southern,Other,Unprovoked,M,36,White Shark,0,1980
1862,1988,6,USA,Northern,Diving,Unprovoked,M,42,Tiger Shark,0,1980
1863,1988,6,USA,Northern,Other,Unprovoked,M,37,Unidentified,0,1980
1864,1988,6,USA,Northern,Swimming,Unprovoked,M,12,Unidentified,0,1980
1865,1988,6,USA,Northern,Surfing,Unprovoked,M,25,Unidentified,0,1980
1866,1988,5,USA,Northern,Surfing,Unprovoked,M,31,Unidentified,0,1980
1867,1988,5,USA,Northern,Surfing,Unprovoked,M,29,Unidentified,0,1980
1868,1988,4,USA,Northern,Swimming,Unprovoked,M,24,Unidentified,0,1980
1869,1988,3,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,17,Unidentified,0,1980
1870,1988,2,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,20,Unidentified,0,1980
1871,1988,2,SOUTH AFRICA,Southern,Surfing,Unprovoked,F,15,Unidentified,0,1980
1872,1988,1,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,22,Unidentified,1,1980
1873,1988,1,SOUTH AFRICA,Southern,Other,Provoked,M,33,Unidentified,0,1980
1874,1988,0,AUSTRALIA,Southern,Surfing,Unprovoked,M,12,Unidentified,0,1980
1875,1987,12,USA,Northern,Surfing,Unprovoked,M,16,Blacktip reef Shark,0,1980
1876,1987,10,USA,Northern,Surfing,Unprovoked,M,20,Unidentified,0,1980
1877,1987,10,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,14,Unidentified,1,1980
1878,1987,10,SOUTH AFRICA,Southern,Other,Unprovoked,M,21,White Shark,0,1980
1879,1987,9,AUSTRALIA,Southern,Diving,Unprovoked,M,47,White Shark,1,1980
1880,1987,9,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,24,White Shark,0,1980
1881,1987,8,USA,Northern,Other,Unprovoked,M,12,Unidentified,0,1980
1882,1987,8,USA,Northern,Surfing,Unprovoked,M,40,White Shark,0,1980
1883,1987,7,USA,Northern,Surfing,Unprovoked,M,27,Unidentified,0,1980
1884,1987,7,USA,Northern,Surfing,Unprovoked,F,32,Unidentified,0,1980
1885,1987,7,USA,Northern,Other,Unprovoked,F,16,Unidentified,0,1980
1886,1987,7,BAHAMAS,Northern,Other,Unprovoked,M,35,Unidentified,0,1980
1887,1987,6,USA,Northern,Fishing,Provoked,M,0,Blacktip reef Shark,0,1980
1888,1987,4,USA,Northern,Swimming,Unprovoked,F,16,Unidentified,0,1980
1889,1987,4,OTHER,Northern,Swimming,Unprovoked,M,8,Unidentified,1,1980
1890,1987,3,AUSTRALIA,Southern,Surfing,Unprovoked,M,18,Bronze Whaler Shark,0,1980
1891,1987,1,SOUTH AFRICA,Southern,Other,Unprovoked,M,30,White Shark,0,1980
1892,1987,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,37,Unidentified,0,1980
1893,1986,12,SOUTH AFRICA,Southern,Other,Unprovoked,M,0,Raggedtooth Shark,0,1980
1894,1986,12,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,21,White Shark,1,1980
1895,1986,12,USA,Northern,Surfing,Unprovoked,M,40,Blacktip reef Shark,0,1980
1896,1986,12,USA,Northern,Diving,Unprovoked,M,27,White Shark,0,1980
1897,1986,11,USA,Northern,Surfing,Unprovoked,M,17,Unidentified,0,1980
1898,1986,11,USA,Northern,Surfing,Unprovoked,M,26,Unidentified,0,1980
1899,1986,10,USA,Northern,Swimming,Unprovoked,F,6,Nurse Shark,0,1980
1900,1986,10,SOUTH AFRICA,Southern,Other,Unprovoked,M,32,Unidentified,0,1980
1901,1986,10,USA,Northern,Surfing,Unprovoked,M,28,Bull Shark,0,1980
1902,1986,8,SOUTH AFRICA,Southern,Other,Unprovoked,M,35,Unidentified,1,1980
1903,1986,7,SOUTH AFRICA,Southern,Other,Unprovoked,M,26,Unidentified,0,1980
1904,1986,3,OTHER,Northern,Surfing,Unprovoked,M,0,White Shark,0,1980
1905,1986,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,26,Unidentified,0,1980
1906,1986,3,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,23,Unidentified,0,1980
1907,1986,2,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,21,White Shark,0,1980
1908,1986,2,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,46,Raggedtooth Shark,0,1980
1909,1986,2,SOUTH AFRICA,Southern,Other,Unprovoked,M,29,Raggedtooth Shark,0,1980
1910,1986,2,AUSTRALIA,Southern,Surfing,Unprovoked,M,29,Bronze Whaler Shark,0,1980
1911,1986,1,USA,Northern,Surfing,Unprovoked,M,22,Blacktip reef Shark,0,1980
1912,1986,0,USA,Northern,Surfing,Unprovoked,M,16,Unidentified,0,1980
1913,1985,11,AUSTRALIA,Southern,Fishing,Provoked,M,0,Unidentified,0,1980
1914,1985,10,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,22,White Shark,0,1980
1915,1985,10,USA,Northern,Diving,Unprovoked,M,46,Unidentified,0,1980
1916,1985,10,USA,Northern,Surfing,Unprovoked,M,33,Tiger Shark,0,1980
1917,1985,10,USA,Northern,Diving,Unprovoked,M,24,Unidentified,0,1980
1918,1985,9,USA,Northern,Diving,Unprovoked,M,0,Unidentified,0,1980
1919,1985,9,USA,Northern,Swimming,Unprovoked,M,17,Unidentified,1,1980
1920,1985,8,USA,Northern,Other,Unprovoked,M,11,Unidentified,1,1980
1921,1985,8,USA,Northern,Diving,Unprovoked,M,67,Unidentified,1,1980
1922,1985,7,USA,Northern,Other,Unprovoked,F,13,Hammerhead Shark,0,1980
1923,1985,7,USA,Northern,Surfing,Unprovoked,M,15,Unidentified,0,1980
1924,1985,7,USA,Northern,Other,Unprovoked,F,10,Tiger Shark,0,1980
1925,1985,7,OTHER,Northern,Other,Unprovoked,M,13,White Shark,0,1980
1926,1985,5,SOUTH AFRICA,Southern,Other,Provoked,M,39,Unidentified,0,1980
1927,1985,3,AUSTRALIA,Southern,Diving,Unprovoked,F,33,White Shark,1,1980
1928,1985,2,USA,Northern,Surfing,Unprovoked,M,29,White Shark,0,1980
1929,1985,2,USA,Northern,Surfing,Unprovoked,M,16,Unidentified,0,1980
1930,1985,1,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,15,Raggedtooth Shark,0,1980
1931,1985,1,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,18,White Shark,0,1980
1932,1985,1,SOUTH AFRICA,Southern,Other,Unprovoked,M,34,White Shark,0,1980
1933,1985,1,SOUTH AFRICA,Southern,Other,Provoked,M,20,Unidentified,0,1980
1934,1984,11,AUSTRALIA,Southern,Other,Unprovoked,M,16,Tiger Shark,1,1980
1935,1984,11,USA,Northern,Surfing,Unprovoked,M,13,Unidentified,0,1980
1936,1984,11,USA,Northern,Other,Provoked,M,29,Unidentified,0,1980
1937,1984,10,USA,Northern,Swimming,Unprovoked,M,22,Unidentified,1,1980
1938,1984,10,USA,Northern,Surfing,Unprovoked,F,23,Unidentified,0,1980
1939,1984,10,USA,Northern,Other,Unprovoked,F,77,Unidentified,1,1980
1940,1984,10,USA,Northern,Surfing,Unprovoked,M,15,Blacktip reef Shark,0,1980
1941,1984,9,USA,Northern,Surfing,Unprovoked,M,25,White Shark,0,1980
1942,1984,9,USA,Northern,Surfing,Unprovoked,M,0,White Shark,0,1980
1943,1984,9,USA,Northern,Surfing,Unprovoked,M,17,Unidentified,0,1980
1944,1984,9,USA,Northern,Surfing,Unprovoked,M,16,Hammerhead Shark,0,1980
1945,1984,9,USA,Northern,Other,Unprovoked,M,0,Blue Shark,0,1980
1946,1984,9,USA,Northern,Diving,Unprovoked,M,28,White Shark,1,1980
1947,1984,9,MEXICO,Northern,Other,Provoked,M,0,White Shark,0,1980
1948,1984,7,USA,Northern,Swimming,Unprovoked,F,13,Unidentified,0,1980
1949,1984,7,USA,Northern,Swimming,Unprovoked,F,18,Unidentified,0,1980
1950,1984,7,SOUTH AFRICA,Southern,Other,Unprovoked,M,21,Unidentified,1,1980
1951,1984,6,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,27,White Shark,0,1980
1952,1984,6,USA,Northern,Surfing,Unprovoked,F,13,Hammerhead Shark,0,1980
1953,1984,5,SOUTH AFRICA,Southern,Other,Unprovoked,M,28,Unidentified,0,1980
1954,1984,2,SOUTH AFRICA,Southern,Fishing,Provoked,M,0,Raggedtooth Shark,0,1980
1955,1984,2,SOUTH AFRICA,Southern,Diving,Provoked,M,33,Unidentified,0,1980
1956,1984,2,AUSTRALIA,Southern,Other,Unprovoked,M,27,White Shark,0,1980
1957,1984,1,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,14,Raggedtooth Shark,0,1980
1958,1983,12,USA,Northern,Surfing,Unprovoked,M,17,Unidentified,0,1980
1959,1983,12,AUSTRALIA,Southern,Diving,Unprovoked,M,48,White Shark,0,1980
1960,1983,12,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,16,Unidentified,0,1980
1961,1983,12,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,47,Raggedtooth Shark,0,1980
1962,1983,11,USA,Northern,Surfing,Unprovoked,M,15,Tiger Shark,0,1980
1963,1983,10,USA,Northern,Surfing,Unprovoked,M,16,Unidentified,0,1980
1964,1983,10,USA,Northern,Other,Unprovoked,M,20,Unidentified,0,1980
1965,1983,8,USA,Northern,Surfing,Unprovoked,M,0,White Shark,0,1980
1966,1983,8,SOUTH AFRICA,Southern,Other,Unprovoked,M,29,White Shark,0,1980
1967,1983,8,USA,Northern,Swimming,Unprovoked,F,14,Unidentified,0,1980
1968,1983,8,USA,Northern,Diving,Provoked,M,14,Nurse Shark,0,1980
1969,1983,8,USA,Northern,Diving,Unprovoked,F,22,Bull Shark,0,1980
1970,1983,7,AUSTRALIA,Southern,Swimming,Unprovoked,F,21,Tiger Shark,1,1980
1971,1983,7,AUSTRALIA,Southern,Swimming,Unprovoked,M,24,Tiger Shark,1,1980
1972,1983,7,AUSTRALIA,Southern,Other,Unprovoked,M,28,Tiger Shark,0,1980
1973,1983,7,USA,Northern,Surfing,Unprovoked,F,39,Hammerhead Shark,0,1980
1974,1983,7,BAHAMAS,Northern,Other,Unprovoked,M,13,Unidentified,0,1980
1975,1983,6,USA,Northern,Swimming,Unprovoked,M,42,Unidentified,0,1980
1976,1983,6,BAHAMAS,Northern,Other,Unprovoked,M,15,Unidentified,1,1980
1977,1983,6,USA,Northern,Surfing,Unprovoked,M,21,Unidentified,0,1980
1978,1983,6,BAHAMAS,Northern,Other,Unprovoked,M,30,Blacktip reef Shark,0,1980
1979,1983,6,BAHAMAS,Northern,Other,Unprovoked,M,0,Caribbean Reef Shark,0,1980
1980,1983,5,USA,Northern,Other,Unprovoked,M,21,Unidentified,0,1980
1981,1983,5,USA,Northern,Surfing,Unprovoked,M,22,Unidentified,0,1980
1982,1983,4,SOUTH AFRICA,Southern,Fishing,Unprovoked,M,27,Raggedtooth Shark,0,1980
1983,1983,4,USA,Northern,Surfing,Unprovoked,M,16,Unidentified,0,1980
1984,1983,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,17,Unidentified,0,1980
1985,1983,3,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,0,Blacktip reef Shark,0,1980
1986,1983,2,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,16,Unidentified,0,1980
1987,1983,1,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,22,Unidentified,0,1980
1988,1983,1,SOUTH AFRICA,Southern,Other,Unprovoked,M,32,White Shark,0,1980
1989,1982,10,USA,Northern,Surfing,Unprovoked,M,26,Unidentified,0,1980
1990,1982,9,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,16,Unidentified,0,1980
1991,1982,9,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,16,White Shark,0,1980
1992,1982,9,USA,Northern,Surfing,Unprovoked,M,20,Unidentified,0,1980
1993,1982,9,USA,Northern,Diving,Unprovoked,M,36,White Shark,0,1980
1994,1982,9,USA,Northern,Diving,Unprovoked,M,28,White Shark,0,1980
1995,1982,8,USA,Northern,Surfing,Unprovoked,M,17,Unidentified,1,1980
1996,1982,8,SOUTH AFRICA,Southern,Swimming,Unprovoked,F,18,Unidentified,0,1980
1997,1982,7,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,20,Unidentified,1,1980
1998,1982,7,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,38,White Shark,0,1980
1999,1982,7,USA,Northern,Surfing,Unprovoked,M,26,White Shark,0,1980
2000,1982,7,USA,Northern,Swimming,Unprovoked,M,17,Unidentified,0,1980
2001,1982,7,USA,Northern,Swimming,Unprovoked,F,19,Unidentified,0,1980
2002,1982,6,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,27,White Shark,1,1980
2003,1982,6,USA,Northern,Swimming,Unprovoked,M,20,Unidentified,0,1980
2004,1982,6,BAHAMAS,Northern,Other,Unprovoked,M,19,Nurse Shark,0,1980
2005,1982,3,USA,Northern,Surfing,Unprovoked,M,16,Unidentified,0,1980
2006,1982,3,AUSTRALIA,Southern,Surfing,Unprovoked,M,20,Unidentified,1,1980
2007,1982,2,AUSTRALIA,Southern,Other,Unprovoked,M,32,White Shark,1,1980
2008,1982,2,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,1980
2009,1982,2,USA,Northern,Swimming,Unprovoked,F,75,Unidentified,1,1980
2010,1982,2,USA,Northern,Diving,Unprovoked,M,0,White Shark,0,1980
2011,1982,1,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,20,Raggedtooth Shark,0,1980
2012,1981,12,USA,Northern,Surfing,Unprovoked,M,24,White Shark,1,1980
2013,1981,11,USA,Northern,Diving,Unprovoked,M,59,Unidentified,0,1980
2014,1981,10,USA,Northern,Swimming,Unprovoked,M,19,Unidentified,0,1980
2015,1981,10,USA,Northern,Surfing,Unprovoked,M,24,Unidentified,0,1980
2016,1981,9,USA,Northern,Surfing,Unprovoked,M,28,Unidentified,0,1980
2017,1981,9,USA,Northern,Swimming,Unprovoked,M,26,Tiger Shark,1,1980
2018,1981,9,USA,Northern,Surfing,Unprovoked,M,25,Unidentified,0,1980
2019,1981,9,USA,Northern,Surfing,Unprovoked,M,24,Unidentified,0,1980
2020,1981,8,USA,Northern,Surfing,Unprovoked,M,15,Unidentified,0,1980
2021,1981,8,USA,Northern,Other,Provoked,M,19,Unidentified,0,1980
2022,1981,8,USA,Northern,Swimming,Unprovoked,F,19,Unidentified,1,1980
2023,1981,8,BAHAMAS,Northern,Surfing,Unprovoked,M,53,Mako Shark,0,1980
2024,1981,7,USA,Northern,Swimming,Unprovoked,F,16,Unidentified,0,1980
2025,1981,7,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,32,Unidentified,0,1980
2026,1981,7,USA,Northern,Other,Unprovoked,M,0,Unidentified,0,1980
2027,1981,5,OTHER,Northern,Diving,Unprovoked,F,27,White Shark,1,1980
2028,1981,5,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,27,Raggedtooth Shark,0,1980
2029,1981,5,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,19,Raggedtooth Shark,0,1980
2030,1981,5,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,24,Tiger Shark,0,1980
2031,1981,3,USA,Northern,Other,Unprovoked,M,19,Bull Shark,0,1980
2032,1981,3,USA,Northern,Surfing,Unprovoked,M,24,Unidentified,0,1980
2033,1981,3,OTHER,Northern,Diving,Unprovoked,M,0,White Shark,0,1980
2034,1981,2,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,30,Blacktip reef Shark,0,1980
2035,1981,2,USA,Northern,Surfing,Unprovoked,M,15,Hammerhead Shark,0,1980
2036,1981,1,USA,Northern,Other,Unprovoked,M,25,Tiger Shark,0,1980
2037,1981,0,AUSTRALIA,Southern,Surfing,Unprovoked,M,27,Tiger Shark,0,1980
2038,1980,12,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,25,Unidentified,0,1980
2039,1980,11,REUNION,Southern,Other,Unprovoked,M,22,White Shark,0,1980
2040,1980,10,USA,Northern,Surfing,Unprovoked,M,29,White Shark,0,1980
2041,1980,10,USA,Northern,Surfing,Unprovoked,M,19,White Shark,0,1980
2042,1980,7,USA,Northern,Surfing,Unprovoked,M,15,Unidentified,0,1980
2043,1980,7,USA,Northern,Other,Unprovoked,F,22,Unidentified,0,1980
2044,1980,6,USA,Northern,Diving,Provoked,F,44,Blue Shark,0,1980
2045,1980,5,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,22,Unidentified,0,1980
2046,1980,4,MEXICO,Northern,Surfing,Unprovoked,F,13,Tiger Shark,0,1980
2047,1980,3,SOUTH AFRICA,Southern,Diving,Unprovoked,M,52,Tiger Shark,1,1980
2048,1980,3,BRAZIL,Southern,Swimming,Unprovoked,M,0,Unidentified,0,1980
2049,1980,3,SOUTH AFRICA,Southern,Fishing,Provoked,M,61,Hammerhead Shark,0,1980
2050,1980,1,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,24,White Shark,0,1980
2051,1980,1,OTHER,Northern,Other,Unprovoked,M,29,Unidentified,0,1980
2052,1980,1,SOUTH AFRICA,Southern,Other,Provoked,M,29,Unidentified,0,1980
2053,1980,1,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,25,Raggedtooth Shark,0,1980
2054,1980,1,OTHER,Northern,Diving,Unprovoked,M,0,White Shark,1,1980
2055,1980,0,OTHER,Northern,Other,Provoked,M,34,Unidentified,0,1980
2056,1980,0,SOUTH AFRICA,Southern,Other,Unprovoked,M,20,Unidentified,1,1980
2057,1980,0,OTHER,Northern,Other,Unprovoked,M,0,Unidentified,0,1980
2058,1979,12,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,18,Unidentified,0,1970
2059,1979,12,OTHER,Northern,Other,Unprovoked,M,19,White Shark,1,1970
2060,1979,11,USA,Northern,Surfing,Unprovoked,M,20,White Shark,0,1970
2061,1979,9,AUSTRALIA,Southern,Diving,Unprovoked,M,18,Unidentified,0,1970
2062,1979,6,USA,Northern,Swimming,Unprovoked,M,56,Unidentified,0,1970
2063,1979,5,SOUTH AFRICA,Southern,Other,Provoked,M,25,White Shark,0,1970
2064,1979,4,USA,Northern,Swimming,Unprovoked,M,24,Unidentified,0,1970
2065,1979,4,USA,Northern,Surfing,Unprovoked,M,8,Unidentified,0,1970
2066,1979,3,USA,Northern,Surfing,Unprovoked,M,27,Blacktip reef Shark,0,1970
